Date,Open,High,Low,Close,Adj Close,Volume
18-12-2020,13764.40,13772.85,13658.60,13760.55,13760.55,519400
21-12-2020,13741.90,13777.50,13131.45,13328.40,13328.40,687300
22-12-2020,13373.65,13492.05,13192.90,13466.30,13466.30,696200
23-12-2020,13473.50,13619.45,13432.20,13601.10,13601.10,458700
24-12-2020,13672.15,13771.75,13626.90,13749.25,13749.25,471400
28-12-2020,13815.15,13885.30,13811.55,13873.20,13873.20,403600
29-12-2020,13910.35,13967.60,13859.90,13932.60,13932.60,439600
30-12-2020,13980.90,13997.00,13864.95,13981.95,13981.95,380700
31-12-2020,13970.00,14024.85,13936.45,13981.75,13981.75,452400
01-01-2021,13996.10,14049.85,13991.35,14018.50,14018.50,358100
04-01-2021,14104.35,14147.95,13953.75,14132.90,14132.90,495000
05-01-2021,14075.15,14215.60,14048.15,14199.50,14199.50,492500
06-01-2021,14240.95,14244.15,14039.90,14146.25,14146.25,632300
07-01-2021,14253.75,14256.25,14123.10,14137.35,14137.35,559200
08-01-2021,14258.40,14367.30,14221.65,14347.25,14347.25,613500
11-01-2021,14474.05,14498.20,14383.10,14484.75,14484.75,672900
12-01-2021,14473.80,14590.65,14432.85,14563.45,14563.45,929600
13-01-2021,14639.80,14653.35,14435.70,14564.85,14564.85,874000
14-01-2021,14550.05,14617.80,14471.50,14595.60,14595.60,620200
15-01-2021,14594.35,14617.45,14357.85,14433.70,14433.70,789600
18-01-2021,14453.30,14459.15,14222.80,14281.30,14281.30,762000
19-01-2021,14371.65,14546.05,14350.85,14521.15,14521.15,546100
20-01-2021,14538.30,14666.45,14517.55,14644.70,14644.70,623100
21-01-2021,14730.95,14753.55,14517.25,14590.35,14590.35,704600
22-01-2021,14583.40,14619.90,14357.75,14371.90,14371.90,776800
25-01-2021,14477.80,14491.10,14218.60,14238.90,14238.90,618600
27-01-2021,14237.95,14237.95,13929.30,13967.50,13967.50,660700
28-01-2021,13810.40,13898.25,13713.25,13817.55,13817.55,637900
29-01-2021,13946.60,13966.85,13596.75,13634.60,13634.60,753200
01-02-2021,13758.60,14336.35,13661.75,14281.20,14281.20,870500
02-02-2021,14481.10,14731.70,14469.15,14647.85,14647.85,915000
03-02-2021,14754.90,14868.85,14574.15,14789.95,14789.95,869500
04-02-2021,14789.05,14913.70,14714.75,14895.65,14895.65,884700
05-02-2021,14952.60,15014.65,14864.75,14924.25,14924.25,935600
08-02-2021,15064.30,15159.90,15041.05,15115.80,15115.80,671200
09-02-2021,15164.15,15257.10,15064.30,15109.30,15109.30,713300
10-02-2021,15119.05,15168.25,14977.20,15106.50,15106.50,624800
11-02-2021,15073.25,15188.50,15065.40,15173.30,15173.30,500100
12-02-2021,15186.20,15243.50,15081.00,15163.30,15163.30,571800
15-02-2021,15270.30,15340.15,15243.40,15314.70,15314.70,456000
16-02-2021,15371.45,15431.75,15242.20,15313.45,15313.45,648500
17-02-2021,15279.90,15314.30,15170.75,15208.90,15208.90,504800
18-02-2021,15238.70,15250.75,15078.05,15118.95,15118.95,770600
19-02-2021,15074.80,15144.05,14898.20,14981.75,14981.75,712200
22-02-2021,14999.05,15010.10,14635.05,14675.70,14675.70,609900
23-02-2021,14782.25,14854.50,14651.85,14707.80,14707.80,744100
24-02-2021,14729.15,15008.80,14504.50,14982.00,14982.00,403800
25-02-2021,15079.85,15176.50,15065.35,15097.35,15097.35,803900
26-02-2021,14888.60,14919.45,14467.75,14529.15,14529.15,1103600
01-03-2021,14702.50,14806.80,14638.55,14761.55,14761.55,507300
02-03-2021,14865.30,14959.10,14760.80,14919.10,14919.10,621700
03-03-2021,15064.40,15273.15,14995.80,15245.60,15245.60,544200
04-03-2021,15026.75,15202.35,14980.20,15080.75,15080.75,534900
05-03-2021,14977.95,15092.35,14862.10,14938.10,14938.10,640700
08-03-2021,15002.45,15111.15,14919.90,14956.20,14956.20,0
09-03-2021,15049.90,15126.85,14925.45,15098.40,15098.40,675300
10-03-2021,15202.15,15218.45,15100.85,15174.80,15174.80,404600
12-03-2021,15321.15,15336.30,14953.60,15030.95,15030.95,493200
15-03-2021,15048.40,15048.40,14745.85,14929.50,14929.50,467500
16-03-2021,14996.10,15051.60,14890.65,14910.45,14910.45,100
17-03-2021,14946.55,14956.55,14696.05,14721.30,14721.30,100
18-03-2021,14855.50,14875.20,14478.60,14557.85,14557.85,542200
19-03-2021,14471.15,14788.25,14350.10,14744.00,14744.00,919200
22-03-2021,14736.30,14763.90,14597.85,14736.40,14736.40,459000
23-03-2021,14768.55,14878.60,14707.00,14814.75,14814.75,474200
24-03-2021,14712.45,14752.35,14535.00,14549.40,14549.40,456400
25-03-2021,14570.90,14575.60,14264.40,14324.90,14324.90,606800
26-03-2021,14506.30,14572.90,14414.25,14507.30,14507.30,481000
30-03-2021,14628.50,14876.30,14617.60,14845.10,14845.10,594500
31-03-2021,14811.85,14813.75,14670.25,14690.70,14690.70,463900
01-04-2021,14798.40,14883.20,14692.45,14867.35,14867.35,445000
05-04-2021,14837.70,14849.85,14459.50,14637.80,14637.80,509700
06-04-2021,14737.00,14779.10,14573.90,14683.50,14683.50,475300
07-04-2021,14716.45,14879.80,14649.85,14819.05,14819.05,0
08-04-2021,14875.65,14984.15,14821.10,14873.80,14873.80,514800
09-04-2021,14882.65,14918.45,14785.65,14834.85,14834.85,504100
12-04-2021,14644.65,14652.50,14248.70,14310.80,14310.80,650200
13-04-2021,14364.90,14528.90,14274.90,14504.80,14504.80,605100
15-04-2021,14522.40,14597.55,14353.20,14581.45,14581.45,568000
16-04-2021,14599.60,14697.70,14559.00,14617.85,14617.85,577200
19-04-2021,14306.60,14382.30,14191.40,14359.45,14359.45,512300
20-04-2021,14526.70,14526.95,14207.30,14296.40,14296.40,467400
22-04-2021,14219.15,14424.75,14151.40,14406.15,14406.15,524600
23-04-2021,14326.35,14461.15,14273.30,14341.35,14341.35,498100
26-04-2021,14449.45,14557.50,14421.30,14485.00,14485.00,452700
27-04-2021,14493.80,14667.55,14484.85,14653.05,14653.05,451800
28-04-2021,14710.50,14890.25,14694.95,14864.55,14864.55,457000
29-04-2021,14979.00,15044.35,14814.45,14894.90,14894.90,517500
30-04-2021,14747.35,14855.45,14601.70,14631.10,14631.10,613900
03-05-2021,14481.05,14673.85,14416.25,14634.15,14634.15,448900
04-05-2021,14687.25,14723.40,14461.50,14496.50,14496.50,503400
05-05-2021,14604.15,14637.90,14506.60,14617.85,14617.85,455900
06-05-2021,14668.35,14743.90,14611.50,14724.80,14724.80,467800
07-05-2021,14816.85,14863.05,14765.50,14823.15,14823.15,488000
10-05-2021,14928.25,14966.90,14892.50,14942.35,14942.35,522000
11-05-2021,14789.70,14900.00,14771.40,14850.75,14850.75,647400
12-05-2021,14823.55,14824.05,14649.70,14696.50,14696.50,643800
14-05-2021,14749.40,14749.65,14591.90,14677.80,14677.80,620700
17-05-2021,14756.25,14938.00,14725.35,14923.15,14923.15,546400
18-05-2021,15067.20,15137.25,15043.70,15108.10,15108.10,583900
19-05-2021,15058.60,15133.40,15008.85,15030.15,15030.15,569100
20-05-2021,15042.60,15069.80,14884.90,14906.05,14906.05,480300
21-05-2021,14987.80,15190.00,14985.85,15175.30,15175.30,572900
24-05-2021,15211.35,15256.25,15145.45,15197.70,15197.70,579800
25-05-2021,15291.75,15293.85,15163.40,15208.45,15208.45,441500
26-05-2021,15257.05,15319.90,15194.95,15301.45,15301.45,384000
27-05-2021,15323.95,15384.55,15272.50,15337.85,15337.85,0
28-05-2021,15421.20,15469.65,15394.75,15435.65,15435.65,468100
31-05-2021,15437.75,15606.35,15374.00,15582.80,15582.80,436000
01-06-2021,15629.65,15660.75,15528.30,15574.85,15574.85,409600
02-06-2021,15520.35,15597.45,15459.85,15576.20,15576.20,428600
03-06-2021,15655.55,15705.10,15611.00,15690.35,15690.35,410200
04-06-2021,15712.50,15733.60,15622.35,15670.25,15670.25,414200
07-06-2021,15725.10,15773.45,15678.10,15751.65,15751.65,394000
08-06-2021,15773.90,15778.80,15680.00,15740.10,15740.10,378200
09-06-2021,15766.30,15800.45,15566.90,15635.35,15635.35,457900
10-06-2021,15692.10,15751.25,15648.50,15737.75,15737.75,298300
11-06-2021,15796.45,15835.55,15749.80,15799.35,15799.35,363000
14-06-2021,15791.40,15823.05,15606.50,15811.85,15811.85,392900
15-06-2021,15866.95,15901.60,15842.40,15869.25,15869.25,323300
16-06-2021,15847.50,15880.85,15742.60,15767.55,15767.55,340200
17-06-2021,15648.30,15769.35,15616.75,15691.40,15691.40,357600
18-06-2021,15756.50,15761.50,15450.90,15683.35,15683.35,640800
21-06-2021,15525.85,15765.15,15505.65,15746.50,15746.50,351500
22-06-2021,15840.50,15895.75,15752.10,15772.75,15772.75,322200
23-06-2021,15862.80,15862.95,15673.95,15686.95,15686.95,287500
24-06-2021,15737.30,15821.40,15702.70,15790.45,15790.45,316700
25-06-2021,15839.35,15870.80,15772.30,15860.35,15860.35,314600
28-06-2021,15915.35,15915.65,15792.15,15814.70,15814.70,255100
29-06-2021,15807.50,15835.90,15724.05,15748.45,15748.45,360300
30-06-2021,15776.90,15839.10,15708.75,15721.50,15721.50,262400
01-07-2021,15755.05,15755.55,15667.05,15680.00,15680.00,224900
02-07-2021,15705.85,15738.35,15635.95,15722.20,15722.20,254800
05-07-2021,15793.40,15845.95,15762.05,15834.35,15834.35,207000
06-07-2021,15813.75,15914.20,15801.00,15818.25,15818.25,391400
07-07-2021,15819.60,15893.55,15779.70,15879.65,15879.65,329300
08-07-2021,15855.40,15885.75,15682.90,15727.90,15727.90,307900
09-07-2021,15688.25,15730.85,15632.75,15689.80,15689.80,243200
12-07-2021,15766.80,15789.20,15644.75,15692.60,15692.60,216300
13-07-2021,15794.00,15820.80,15744.60,15812.35,15812.35,246700
14-07-2021,15808.70,15877.35,15764.20,15853.95,15853.95,0
15-07-2021,15872.15,15952.35,15855.00,15924.20,15924.20,284900
16-07-2021,15958.35,15962.25,15882.60,15923.40,15923.40,276300
19-07-2021,15754.50,15836.90,15707.50,15752.40,15752.40,242100
20-07-2021,15703.95,15728.45,15578.55,15632.10,15632.10,274300
22-07-2021,15736.60,15834.80,15726.40,15824.05,15824.05,265300
23-07-2021,15856.80,15899.80,15768.40,15856.05,15856.05,294100
26-07-2021,15849.30,15893.35,15797.00,15824.45,15824.45,267100
27-07-2021,15860.50,15881.55,15701.00,15746.45,15746.45,311000
28-07-2021,15761.55,15767.50,15513.45,15709.40,15709.40,318600
29-07-2021,15762.70,15817.35,15737.80,15778.45,15778.45,401600
30-07-2021,15800.60,15862.80,15744.85,15763.05,15763.05,400000
02-08-2021,15874.90,15892.90,15834.65,15885.15,15885.15,244800
03-08-2021,15951.55,16146.90,15914.35,16130.75,16130.75,341300
04-08-2021,16195.25,16290.20,16176.15,16258.80,16258.80,427300
05-08-2021,16288.95,16349.45,16210.30,16294.60,16294.60,418200
06-08-2021,16304.40,16336.75,16223.30,16238.20,16238.20,320100
09-08-2021,16281.35,16320.75,16179.05,16258.25,16258.25,240500
10-08-2021,16274.80,16359.25,16202.25,16280.10,16280.10,288000
11-08-2021,16327.30,16338.75,16162.55,16282.25,16282.25,277900
12-08-2021,16303.65,16375.50,16286.90,16364.40,16364.40,280200
13-08-2021,16385.70,16543.60,16376.30,16529.10,16529.10,321900
16-08-2021,16518.40,16589.40,16480.75,16563.05,16563.05,254000
17-08-2021,16545.25,16628.55,16495.40,16614.60,16614.60,297400
18-08-2021,16691.95,16701.85,16535.85,16568.85,16568.85,251800
20-08-2021,16382.50,16509.55,16376.05,16450.50,16450.50,350800
23-08-2021,16592.25,16592.50,16395.70,16496.45,16496.45,275600
24-08-2021,16561.40,16647.10,16495.30,16624.60,16624.60,275400
25-08-2021,16654.00,16712.45,16617.50,16634.65,16634.65,265900
26-08-2021,16627.95,16683.70,16603.40,16636.90,16636.90,253500
27-08-2021,16642.55,16722.05,16565.60,16705.20,16705.20,217400
30-08-2021,16775.85,16951.50,16764.85,16931.05,16931.05,283500
31-08-2021,16947.50,17153.50,16915.85,17132.20,17132.20,464400
01-09-2021,17185.60,17225.75,17055.05,17076.25,17076.25,301900
02-09-2021,17095.40,17245.50,17059.70,17234.15,17234.15,242400
03-09-2021,17262.45,17340.10,17212.20,17323.60,17323.60,261400
06-09-2021,17399.35,17429.55,17345.55,17377.80,17377.80,228000
07-09-2021,17401.55,17436.50,17287.00,17362.10,17362.10,243400
08-09-2021,17375.75,17383.40,17254.20,17353.50,17353.50,252700
09-09-2021,17312.85,17379.65,17302.70,17369.25,17369.25,241500
13-09-2021,17363.55,17378.35,17269.15,17355.30,17355.30,241100
14-09-2021,17420.35,17438.55,17367.05,17380.00,17380.00,230400
15-09-2021,17387.65,17532.70,17386.90,17519.45,17519.45,388200
16-09-2021,17539.20,17644.60,17510.45,17629.50,17629.50,503300
17-09-2021,17709.65,17792.95,17537.65,17585.15,17585.15,508300
20-09-2021,17443.85,17622.75,17361.80,17396.90,17396.90,339100
21-09-2021,17450.50,17578.35,17326.10,17562.00,17562.00,363600
22-09-2021,17580.90,17610.45,17524.00,17546.65,17546.65,295200
23-09-2021,17670.85,17843.90,17646.55,17822.95,17822.95,320500
24-09-2021,17897.45,17947.65,17819.40,17853.20,17853.20,360100
27-09-2021,17932.20,17943.50,17802.90,17855.10,17855.10,295700
28-09-2021,17906.45,17912.85,17576.10,17748.60,17748.60,398000
29-09-2021,17657.95,17781.75,17608.15,17711.30,17711.30,562200
30-09-2021,17718.90,17742.15,17585.35,17618.15,17618.15,378600
01-10-2021,17531.90,17557.15,17452.90,17532.05,17532.05,305800
04-10-2021,17615.55,17750.90,17581.35,17691.25,17691.25,295800
05-10-2021,17661.35,17833.45,17640.90,17822.30,17822.30,427000
06-10-2021,17861.50,17884.60,17613.15,17646.00,17646.00,395800
07-10-2021,17810.55,17857.55,17763.80,17790.35,17790.35,419900
08-10-2021,17886.85,17941.85,17840.35,17895.20,17895.20,324100
11-10-2021,17867.55,18041.95,17839.10,17945.95,17945.95,375800
12-10-2021,17915.80,18008.65,17864.95,17991.95,17991.95,355600
13-10-2021,18097.85,18197.80,18050.75,18161.75,18161.75,506700
14-10-2021,18272.85,18350.75,18248.70,18338.55,18338.55,538700
18-10-2021,18500.10,18543.15,18445.30,18477.05,18477.05,469900
19-10-2021,18602.35,18604.45,18377.70,18418.75,18418.75,368200
20-10-2021,18439.90,18458.30,18209.35,18266.60,18266.60,371300
21-10-2021,18382.70,18384.20,18048.00,18178.10,18178.10,365900
22-10-2021,18230.70,18314.25,18034.35,18114.90,18114.90,324700
25-10-2021,18229.50,18241.40,17968.50,18125.40,18125.40,418700
26-10-2021,18154.50,18310.45,18099.30,18268.40,18268.40,341400
27-10-2021,18295.85,18342.05,18167.90,18210.95,18210.95,335200
28-10-2021,18187.65,18190.70,17799.45,17857.25,17857.25,374200
29-10-2021,17833.05,17915.85,17613.10,17671.65,17671.65,336500
01-11-2021,17783.15,17954.10,17697.10,17929.65,17929.65,281200
02-11-2021,17970.90,18012.25,17847.60,17888.95,17888.95,296400
03-11-2021,17947.95,17988.75,17757.95,17829.20,17829.20,331000
04-11-2021,17935.05,17947.55,17900.60,17916.80,17916.80,48500
08-11-2021,18040.20,18087.80,17836.10,18068.55,18068.55,338900
09-11-2021,18084.35,18112.60,17983.05,18044.25,18044.25,270200
10-11-2021,17973.45,18061.25,17915.00,18017.20,18017.20,261400
11-11-2021,17967.45,17971.35,17798.20,17873.60,17873.60,232100
12-11-2021,17977.60,18123.00,17905.90,18102.75,18102.75,249100
15-11-2021,18140.95,18210.15,18071.30,18109.45,18109.45,280400
16-11-2021,18127.05,18132.65,17958.80,17999.20,17999.20,267400
17-11-2021,17939.35,18022.65,17879.25,17898.65,17898.65,295700
18-11-2021,17890.55,17945.60,17688.50,17764.80,17764.80,278400
22-11-2021,17796.25,17805.25,17280.45,17416.55,17416.55,356400
23-11-2021,17281.75,17553.70,17216.10,17503.35,17503.35,308800
24-11-2021,17550.05,17600.60,17354.00,17415.05,17415.05,298100
25-11-2021,17417.30,17564.35,17351.70,17536.25,17536.25,255900
26-11-2021,17338.75,17355.40,16985.70,17026.45,17026.45,356300
29-11-2021,17055.80,17160.70,16782.40,17053.95,17053.95,348900
30-11-2021,17051.15,17324.65,16931.40,16983.20,16983.20,498000
01-12-2021,17104.40,17213.05,17064.25,17166.90,17166.90,295500
02-12-2021,17183.20,17420.35,17149.30,17401.65,17401.65,279900
03-12-2021,17424.90,17489.80,17180.80,17196.70,17196.70,292500
06-12-2021,17209.05,17216.75,16891.70,16912.25,16912.25,231700
07-12-2021,17044.10,17251.65,16987.75,17176.70,17176.70,254100
08-12-2021,17315.25,17484.60,17308.95,17469.75,17469.75,257800
09-12-2021,17524.40,17543.25,17379.60,17516.85,17516.85,237200
10-12-2021,17476.05,17534.35,17405.25,17511.30,17511.30,204500
13-12-2021,17619.10,17639.50,17355.95,17368.25,17368.25,256600
14-12-2021,17283.20,17376.20,17225.80,17324.90,17324.90,271000
15-12-2021,17323.65,17351.20,17192.20,17221.40,17221.40,215000
16-12-2021,17373.00,17379.35,17184.95,17248.40,17248.40,219500
17-12-2021,17276.00,17298.15,16966.45,16985.20,16985.20,354600
20-12-2021,16824.25,16840.10,16410.20,16614.20,16614.20,330600
21-12-2021,16773.15,16936.40,16688.25,16770.85,16770.85,241000
22-12-2021,16865.55,16971.00,16819.50,16955.45,16955.45,207900
23-12-2021,17066.80,17118.65,17015.55,17072.60,17072.60,197000
24-12-2021,17149.50,17155.60,16909.60,17003.75,17003.75,182600
27-12-2021,16937.75,17112.05,16833.20,17086.25,17086.25,144800
28-12-2021,17177.60,17250.25,17161.15,17233.25,17233.25,176000
29-12-2021,17220.10,17285.95,17176.65,17213.60,17213.60,161700
30-12-2021,17201.45,17264.05,17146.35,17203.95,17203.95,320800
31-12-2021,17244.50,17400.80,17238.50,17354.05,17354.05,167000
03-01-2022,17387.15,17646.65,17383.30,17625.70,17625.70,200500
04-01-2022,17681.40,17827.60,17593.55,17805.25,17805.25,247400
05-01-2022,17820.10,17944.70,17748.85,17925.25,17925.25,251500
06-01-2022,17768.50,17797.95,17655.55,17745.90,17745.90,236500
07-01-2022,17797.60,17905.00,17704.55,17812.70,17812.70,239300
10-01-2022,17913.30,18017.45,17879.15,18003.30,18003.30,232400
11-01-2022,17997.75,18081.25,17964.40,18055.75,18055.75,220200
12-01-2022,18170.40,18227.95,18128.80,18212.35,18212.35,245000
13-01-2022,18257.00,18272.25,18163.80,18257.80,18257.80,303700
14-01-2022,18185.00,18286.95,18119.65,18255.75,18255.75,229500
17-01-2022,18235.65,18321.55,18228.75,18308.10,18308.10,266700
18-01-2022,18337.20,18350.95,18085.90,18113.05,18113.05,227500
19-01-2022,18129.20,18129.20,17884.90,17938.40,17938.40,276700
20-01-2022,17921.00,17943.70,17648.45,17757.00,17757.00,258100
21-01-2022,17613.70,17707.60,17485.85,17617.15,17617.15,277600
24-01-2022,17575.15,17599.40,16997.85,17149.10,17149.10,323800
25-01-2022,17001.55,17309.15,16836.80,17277.95,17277.95,326500
27-01-2022,17062.00,17182.50,16866.75,17110.15,17110.15,395600
28-01-2022,17208.30,17373.50,17077.10,17101.95,17101.95,355300
31-01-2022,17301.05,17410.00,17264.15,17339.85,17339.85,321700
01-02-2022,17529.45,17622.40,17244.55,17576.85,17576.85,386400
02-02-2022,17706.20,17794.60,17674.80,17780.00,17780.00,271200
03-02-2022,17767.75,17781.15,17511.15,17560.20,17560.20,226600
04-02-2022,17590.20,17617.80,17462.55,17516.30,17516.30,261400
07-02-2022,17456.30,17536.75,17119.40,17213.60,17213.60,265000
08-02-2022,17279.85,17306.45,17043.65,17266.75,17266.75,268500
09-02-2022,17370.10,17477.15,17339.00,17463.80,17463.80,236400
10-02-2022,17554.10,17639.45,17427.15,17605.85,17605.85,273600
11-02-2022,17451.00,17454.75,17303.00,17374.75,17374.75,253100
14-02-2022,17076.15,17099.50,16809.65,16842.80,16842.80,305500
15-02-2022,16933.25,17375.00,16839.25,17352.45,17352.45,298700
16-02-2022,17408.45,17490.60,17257.70,17322.20,17322.20,244500
17-02-2022,17396.55,17442.90,17235.85,17304.60,17304.60,232100
18-02-2022,17236.05,17380.80,17219.20,17276.30,17276.30,189600
21-02-2022,17192.25,17351.05,17070.70,17206.65,17206.65,215200
22-02-2022,16847.95,17148.55,16843.80,17092.20,17092.20,300100
23-02-2022,17194.50,17220.70,17027.85,17063.25,17063.25,200200
24-02-2022,16548.90,16705.25,16203.25,16247.95,16247.95,458000
25-02-2022,16515.65,16748.80,16478.30,16658.40,16658.40,329800
28-02-2022,16481.60,16815.90,16356.30,16793.90,16793.90,404200
02-03-2022,16593.10,16678.50,16478.65,16605.95,16605.95,517700
03-03-2022,16723.20,16768.95,16442.95,16498.05,16498.05,442100
04-03-2022,16339.45,16456.00,16133.80,16245.35,16245.35,456100
07-03-2022,15867.95,15944.60,15711.45,15863.15,15863.15,585400
08-03-2022,15747.75,16028.75,15671.45,16013.45,16013.45,543600
09-03-2022,16078.00,16418.05,15990.00,16345.35,16345.35,462200
10-03-2022,16757.10,16757.30,16447.90,16594.90,16594.90,486400
11-03-2022,16528.80,16694.40,16470.90,16630.45,16630.45,343700
14-03-2022,16633.70,16887.95,16606.50,16871.30,16871.30,314700
15-03-2022,16900.65,16927.75,16555.00,16663.00,16663.00,381600
16-03-2022,16876.65,16987.90,16837.85,16975.35,16975.35,260000
17-03-2022,17202.90,17344.60,17175.75,17287.05,17287.05,448300
21-03-2022,17329.50,17353.35,17096.40,17117.60,17117.60,285500
22-03-2022,17120.40,17334.40,17006.30,17315.50,17315.50,338300
23-03-2022,17405.05,17442.40,17199.60,17245.65,17245.65,292100
24-03-2022,17094.95,17291.75,17091.15,17222.75,17222.75,290300
25-03-2022,17289.00,17294.90,17076.55,17153.00,17153.00,237100
28-03-2022,17181.85,17235.10,17003.90,17222.00,17222.00,253200
29-03-2022,17297.20,17343.65,17235.70,17325.30,17325.30,235100
30-03-2022,17468.15,17522.50,17387.20,17498.25,17498.25,505000
31-03-2022,17519.20,17559.80,17435.20,17464.75,17464.75,281100
01-04-2022,17436.90,17703.70,17422.70,17670.45,17670.45,291800
04-04-2022,17809.10,18114.65,17791.40,18053.40,18053.40,345500
05-04-2022,18080.60,18095.45,17921.55,17957.40,17957.40,283500
06-04-2022,17842.75,17901.00,17779.85,17807.65,17807.65,328800
07-04-2022,17723.30,17787.50,17623.70,17639.55,17639.55,308800
08-04-2022,17698.15,17842.75,17600.55,17784.35,17784.35,274400
11-04-2022,17740.90,17779.05,17650.95,17674.95,17674.95,251700
12-04-2022,17584.85,17595.30,17442.35,17530.30,17530.30,266000
13-04-2022,17599.90,17663.65,17457.40,17475.65,17475.65,245100
18-04-2022,17183.45,17237.75,17067.85,17173.65,17173.65,376100
19-04-2022,17258.95,17275.65,16824.70,16958.65,16958.65,401400
20-04-2022,17045.25,17186.90,16978.95,17136.55,17136.55,286100
21-04-2022,17234.60,17414.70,17215.50,17392.60,17392.60,285200
22-04-2022,17242.75,17315.30,17149.20,17171.95,17171.95,262700
25-04-2022,17009.05,17054.30,16888.70,16953.95,16953.95,275700
26-04-2022,17121.30,17223.85,17064.45,17200.80,17200.80,261100
27-04-2022,17073.35,17110.70,16958.45,17038.40,17038.40,265100
28-04-2022,17189.50,17322.50,17071.05,17245.05,17245.05,312900
29-04-2022,17329.25,17377.65,17053.25,17102.55,17102.55,336200
02-05-2022,16924.45,17092.25,16917.25,17069.10,17069.10,278200
04-05-2022,17096.60,17132.85,16623.95,16677.60,16677.60,310600
05-05-2022,16854.75,16945.70,16651.85,16682.65,16682.65,265800
06-05-2022,16415.55,16484.20,16340.90,16411.25,16411.25,300500
09-05-2022,16227.70,16403.70,16142.10,16301.85,16301.85,288400
10-05-2022,16248.90,16404.55,16197.30,16240.05,16240.05,283100
11-05-2022,16270.05,16318.75,15992.60,16167.10,16167.10,284300
12-05-2022,16021.10,16041.95,15735.75,15808.00,15808.00,314900
13-05-2022,15977.00,16083.60,15740.85,15782.15,15782.15,369100
16-05-2022,15845.10,15977.95,15739.65,15842.30,15842.30,217600
17-05-2022,15912.60,16284.25,15900.80,16259.30,16259.30,295700
18-05-2022,16318.15,16399.80,16211.20,16240.30,16240.30,290400
19-05-2022,15917.40,15984.75,15775.20,15809.40,15809.40,313900
20-05-2022,16043.80,16283.05,16003.85,16266.15,16266.15,252400
23-05-2022,16290.95,16414.70,16185.75,16214.70,16214.70,293800
24-05-2022,16225.55,16262.80,16078.60,16125.15,16125.15,249800
25-05-2022,16196.35,16223.35,16006.95,16025.80,16025.80,243300
26-05-2022,16105.00,16204.45,15903.70,16170.15,16170.15,314300
27-05-2022,16296.60,16370.60,16221.95,16352.45,16352.45,274100
30-05-2022,16527.90,16695.50,16506.15,16661.40,16661.40,251400
31-05-2022,16578.45,16690.75,16521.90,16584.55,16584.55,651600
01-06-2022,16594.40,16649.20,16438.85,16522.75,16522.75,249600
02-06-2022,16481.65,16646.40,16443.05,16628.00,16628.00,236000
03-06-2022,16761.65,16793.85,16567.90,16584.30,16584.30,245500
06-06-2022,16530.70,16610.95,16444.55,16569.55,16569.55,233600
07-06-2022,16469.60,16487.25,16347.10,16416.35,16416.35,233800
08-06-2022,16474.95,16514.30,16293.35,16356.25,16356.25,243500
09-06-2022,16263.85,16492.80,16243.85,16478.10,16478.10,205000
10-06-2022,16283.95,16324.70,16172.60,16201.80,16201.80,189700
13-06-2022,15877.55,15886.15,15684.00,15774.40,15774.40,225500
14-06-2022,15674.25,15858.00,15659.45,15732.10,15732.10,225400
15-06-2022,15729.25,15783.65,15678.90,15692.15,15692.15,183000
16-06-2022,15832.25,15863.15,15335.10,15360.60,15360.60,264700
17-06-2022,15272.65,15400.40,15183.40,15293.50,15293.50,342600
20-06-2022,15334.50,15382.50,15191.10,15350.15,15350.15,260000
21-06-2022,15455.95,15707.25,15419.85,15638.80,15638.80,262800
22-06-2022,15545.65,15565.40,15385.95,15413.30,15413.30,220900
23-06-2022,15451.55,15628.45,15367.50,15556.65,15556.65,259200
24-06-2022,15657.40,15749.25,15619.45,15699.25,15699.25,219600
27-06-2022,15926.20,15927.45,15815.50,15832.05,15832.05,210900
28-06-2022,15757.45,15892.10,15710.15,15850.20,15850.20,251900
29-06-2022,15701.70,15861.60,15687.80,15799.10,15799.10,444900
30-06-2022,15774.50,15890.00,15728.85,15780.25,15780.25,306000
01-07-2022,15703.70,15793.95,15511.05,15752.05,15752.05,364100
04-07-2022,15710.50,15852.35,15661.80,15835.35,15835.35,304300
05-07-2022,15909.15,16025.75,15785.45,15810.85,15810.85,254200
06-07-2022,15818.20,16011.35,15800.90,15989.80,15989.80,288400
07-07-2022,16113.75,16150.50,16045.95,16132.90,16132.90,264600
08-07-2022,16273.65,16275.50,16157.90,16220.60,16220.60,281100
11-07-2022,16136.15,16248.55,16115.50,16216.00,16216.00,255900
12-07-2022,16126.20,16158.75,16031.15,16058.30,16058.30,208600
13-07-2022,16128.20,16140.00,15950.15,15966.65,15966.65,233300
14-07-2022,16018.85,16070.85,15858.20,15938.65,15938.65,228600
15-07-2022,16010.80,16066.95,15927.30,16049.20,16049.20,205800
18-07-2022,16151.40,16287.95,16142.20,16278.50,16278.50,227700
19-07-2022,16187.05,16359.50,16187.05,16340.55,16340.55,222600
20-07-2022,16562.80,16588.00,16490.95,16520.85,16520.85,284400
21-07-2022,16523.55,16626.95,16483.90,16605.25,16605.25,243600
22-07-2022,16661.25,16752.25,16610.90,16719.45,16719.45,190900
25-07-2022,16662.55,16706.05,16564.25,16631.00,16631.00,211400
26-07-2022,16632.90,16636.10,16463.30,16483.85,16483.85,208200
27-07-2022,16475.35,16653.45,16438.75,16641.80,16641.80,185200
